N,seed,C,completion,virtual_time_s,time_per_clear_s,macro_steps,measures,switches,clear_failures,path_length_m,directional_sources,scenario_sha256,last_successful_clear_macro_end_s,error
13,2101300955,13,True,9734.34208,748.7955446153846,45,428,399,3,35606.710395002214,7,ee57c295f7944497905927155c93e2e8ffef1fabfa38dfe7b1d3a05c88cca9d5,9231.616284,
13,2101300956,13,True,10883.264636,837.1742027692308,48,359,327,110,41831.323070947015,4,199fe2d8d240fd1d1d6b5f48985b431e1fd67f993b9a1a1afc783152dda9aa01,10883.264636,
13,2101300957,13,True,9061.146862,697.011297076923,45,380,350,0,33730.73431637288,2,f62e39f54cd637acce74f5dd2325ad1542e9936d1b8dc97c4e27a122f453780b,6722.62693,
13,2101300958,13,True,9488.152089,729.857853,48,295,261,62,37505.7604264718,3,318cc9ac565ba62896e1e01f3f67b7a0522b4de483f5d88f59d258c4b65dac97,9488.152089,
13,2101300959,13,True,10934.659683,841.127667923077,48,418,385,137,39918.29830484425,1,f1f1eeb63dc1c921f1ec9f4e9fa3d3a992ee80e744d304935352ce12a765b8d5,10934.659683,
13,2101300960,13,True,9565.56715,735.8128576923077,45,370,341,1,36532.835745734934,6,421243abd1ee3c9e7256e303aa373d7b5102c845c98d958b668cf9e604c9afa5,8413.697958,
13,2101300961,13,True,9810.031741,754.6178262307693,45,449,418,1,35395.15869254133,6,5516d876ea4627888c0694826ff5753e812d1a40ecb4da98d696153b06b5b2bd,9810.031741,
13,2101300962,13,True,8204.927786,631.1482912307692,45,265,235,1,32884.63892462442,1,a6cc1247db3b6a88f1c4f57bb45f5bbc5d83a247845dc3dfbb76beb229870bfd,4811.876606,
13,2101300963,13,True,9538.740913,733.749301,45,436,405,0,34443.7045532333,1,6cc06f1acf2aaa0f1949ab984b6d7c551adc7962ed1287861a784b9b17a199ef,9538.740913,
13,2101300964,13,True,9273.60574,713.3542876923077,45,346,316,3,35768.028702374155,1,7fc28ddd095b514fe1b26ab572f5f70ff06b25b584d0cfa0c2394580c877b7fa,7301.890191,
13,2101300965,13,True,12407.274673,954.405744076923,49,527,494,109,44431.37341553332,12,d5e91c0ea59f32eb678de4a4a1eb99a298d108bb5c0c1deeb71ad6925dcae1b1,12407.274673,
13,2101300966,13,True,8492.713912,653.2856855384615,45,279,249,2,33888.5695687637,8,1f2072cd81d4850ab582a614fa0a0a03fe63ccf5100c765994e879f138e43355,4525.521295,
13,2101300967,13,True,10353.298058,796.4075429230769,45,486,456,0,37011.49029384306,6,ceb02f1d0579ce3d2dd659c293d760657e127244287f7f30c22af86924735f64,9545.817307,
13,2101300968,13,True,9453.222461,727.1709585384615,45,358,327,0,36356.11230535289,3,934f84d1ed33c580b90dd0d1988ffbe41c470e19911938dfc45d4ebcca339223,7505.613328,
13,2101300969,13,True,10006.193104,769.7071618461539,45,382,352,8,38275.96550910707,10,4a36ec9b6e754489fd802d5143fc89576101ec5caf707487c53b68b51540c5a2,8186.068407,
13,2101300970,13,True,8263.189517,635.629962846154,45,268,238,0,33100.947579382286,2,cbd11838ec052ffd7deb94cf117cac9c7db020f7625c90904b46ea77473c8a88,4881.153278,
13,2101300971,13,True,13623.701108,1047.9770083076924,54,581,545,190,47693.5052887162,12,f2f93c8d2efdca411acd99cadd2987c670aa523037ceb634443c7f7ba0f5b9b1,13623.701108,
13,2101300972,13,True,9967.035507,766.6950390000001,45,373,342,3,38430.1775410493,9,71dd6f6b53ee1584bb4500f22c40f08c12aea9ee65a16fd56fa9b6fcbdcc89d3,6353.009796,
13,2101300973,13,True,10726.255312,825.0965624615384,45,413,384,7,40956.27655765172,12,0a1cf80ba8ee3f285ee34fcc6582eaf8bd816fe127dbe7b38f76d24262a9eb54,8835.390598,
13,2101300974,13,True,11503.121523,884.8555017692307,52,337,303,178,44580.60769162537,9,e0fef5651e4763d7c311ac53cc9c3730ade2abc00919ec0f77f6facb0ac483d0,11503.121523,
13,2101300975,13,True,10314.29154,793.4070415384615,45,502,472,0,36336.45769928132,7,0cf1ec60e98a4e9afd9af28df1228639ee778bff90d75c97c4c01b618076d6c0,10039.934636,
13,2101300976,13,True,11660.632765,896.9717511538462,48,408,376,80,44698.16380240513,12,4b00a76d07b9c7e0f6ce86695a9ff6839d257aa1bcc553eba7bc9f64251bc268,11660.632765,
13,2101300977,13,True,9351.255364,719.3273356923078,45,390,361,1,34861.27681471317,3,bc6c0d57458f4149a165b89ad35c2e7cbcca7946e9517110b89a95519879e3a9,6958.768119,
13,2101300978,13,True,8435.675194,648.8980918461538,45,294,265,0,33178.375960288104,3,9d2ea6d06d75179141772e679d91920c876bb439b31d0a5cee8f9fa26515f8fa,4252.071531,
13,2101300979,13,True,9114.174044,701.0903110769231,45,388,358,0,33755.87021829115,1,9b9d08305426ff142ea7bd17ef972806c03ab8c58fb10ecd8609a7ad6facebbe,7322.301884,
13,2101300980,13,True,14803.253115,1138.711778076923,55,531,495,252,54161.265732714266,11,48a7c0ec4fc22e697af6810a38e3df4b98747555fed95b33511c024ff8523fdd,14803.253115,
13,2101300981,13,True,9434.682862,725.7448355384615,45,382,351,2,35513.41430409773,4,5656a6e366becfb4d1f6da80fffd243b15d5e695744e39d3f16af6c758db0f3a,7288.183508,
13,2101300982,13,True,8906.918836,685.1476027692308,45,300,269,2,35334.59418491167,9,bb39e72bb62936b123b429bcf70f5b166c94118fff1a34f9f89de4ff256538e5,8452.846625,
13,2101300983,13,True,12391.196816,953.1689858461539,51,487,453,155,44865.984068854785,11,58dcf4b015bdd2ff1cae6c32491aafe79ab11e127b6377665681c10df944e7e4,12391.196816,
13,2101300984,13,True,11020.323031,847.7171562307692,45,428,399,1,42066.61515688023,12,7cb9ee4b57ed9e7a18d8ce5d83a98c1685dc8e2373546a0bfe444b9be95a18fd,10192.409708,
13,2101300985,13,True,9957.890342,765.9915647692308,45,423,392,0,36929.45170392041,8,4fe779a4ecd03cd3e5d0ac34fb98e5deec1b327fbb7d9a2b53d98808fe8bf575,9347.257331,
13,2101300986,13,True,10879.526567,836.886659,52,391,355,36,41982.63285259059,9,aeae134230627f15f284334d2d42f868c31940b6ebc7d115be87a0d876eb5cc5,10879.526567,
13,2101300987,13,True,9783.707489,752.5928837692308,45,493,462,11,33793.53742329071,7,fd10bf3d331d29809b4575147327a139168d1d35232e4df29f13849a3e39f5ca,9783.707489,
13,2101300988,13,True,9167.630681,705.2023600769231,45,326,297,3,35833.15340111565,4,a8bf10f139c0a9aa52a808c45a3b0965bdd81db0e95dfb68bfb12e343406e21a,9167.630681,
13,2101300989,13,True,8871.787176,682.4451673846154,45,386,355,1,32593.935877498392,1,00736a2b19748dd0bf70f7115a3da32a065625c4f3fe31401b6fb821a93672e4,5721.617318,
13,2101300990,13,True,8321.0046,640.077276923077,45,257,227,0,33720.02299653423,3,1d827ff6ec586d0b1103a90ece4f722dd7ec0249d6d32c5449fe2b317a44391c,1722.129393,
13,2101300991,13,True,11236.638404,864.3568003076923,48,522,489,108,38743.192201530575,5,3fd183523e60f7a006a4d0630e0820d47879639062d5b4598aea9890dad10d88,11236.638404,
13,2101300992,13,True,10573.047378,813.3113367692307,48,389,355,23,40695.23687342975,10,ec0dc5fef222ece66c90ccb04dbe8584cf12fc08db26c30908bf7fabeea79375,10573.047378,
13,2101300993,13,True,9440.709763,726.2084433076924,45,409,378,3,34718.5488046032,5,5d679713fb1b991fe3ddb5f947ea2d74ec719833ee567a16ccaca8247b854013,8341.192355,
13,2101300994,13,True,9171.322043,705.486311,48,304,271,60,35676.61028017796,2,db6c8cd0256286e4cfd32f0edcc73754d19e57350fd8109fd9d8c5ee722c7f92,9171.322043,
13,2101300995,13,True,11609.135652,893.0104347692309,48,477,446,195,40640.67805828092,8,94769e73fafc2b55e7136280a50c3b422b7334d1eb61d6106ad514d89e1702f1,11609.135652,
13,2101300996,13,True,9091.780321,699.367717,45,354,324,4,34603.901613936105,10,195cdfe7b56ca01ee828df302df23a0a979ca89fc18972e4b11c0b427f92a1f5,9091.780321,
13,2101300997,13,True,8896.211163,684.3239356153846,45,378,349,3,32916.05580415846,1,f89a9c9be891947d4f407b11221e470b3495d87a58a7bdde4027236a89a13f80,5495.1789,
13,2101300998,13,True,12217.364852,939.7972963076924,54,397,361,215,45806.8242495066,9,9b90245827cedd62b29e5093b4aeb22a357fb29305fe3dce3ad25a7c7d90a2d3,12217.364852,
13,2101300999,13,True,9769.241313,751.480101,45,425,395,2,35891.20655352392,3,a19d8ef1679e5fd448e39c6b582c053a05e8cbb539da55ad8aae50d097edcb02,9769.241313,
14,2101400000,14,True,9555.576073,682.5411480714286,46,317,286,1,38057.88035780335,3,b95a3f459de6feefb56215d0ba04ef98a4030ae03406b40917f17484bdc37ccb,9555.576073,
14,2101400001,14,True,9555.81538,682.5582414285715,46,438,409,3,34389.07688941601,4,1cbeec90753e8b6df6cb372ff2f7df98ba629d62b29c3e33ccd87a903be2484a,8999.059265,
14,2101400002,14,True,8342.215316,595.8725225714286,46,255,225,2,33831.07657352681,1,a3ab75655b4e35bb02078b1eaa5b7ede5467d4a8d24dc4871221f5b3f8d977a4,8342.215316,
14,2101400003,14,True,9345.967075,667.5690767857143,46,439,409,1,33344.83536772959,9,e40aada27b4241e4251e4cdf20d409b16b39207497809e0338fbf6c5743af318,9133.485568,
14,2101400004,14,True,13806.065418,986.1475298571429,55,422,387,263,52250.32707164553,10,4c792dd3bc58de70c64de75c50bce2cbc4a13261d6d9071e6f2bef5fa6e61109,13806.065418,
14,2101400005,14,True,9806.947995,700.4962853571429,46,360,330,1,38019.73998765128,12,9eb8f3b82f7a3ad4d8367036385ac9c9fa321f1098d11fe7f5183d8ca0a3894b,8973.868418,
14,2101400006,14,True,8310.696846,593.6212032857144,46,269,239,1,33268.48423324849,4,b1a561d1070f27d457b647237347f9ea2bdc60d28bf9c50d1fb8ee165aa56f9b,4540.356235,
14,2101400007,14,True,10903.780728,778.8414805714285,49,499,467,27,38953.90359457189,8,0d658d99ed732b33492c621a885df262fd5e75ad9e5d8cd5dd9696f39d3d1da5,10903.780728,
14,2101400008,14,True,9607.901557,686.2786826428571,46,315,284,0,38394.50777273308,8,685d8b1b77223825b555fbc896f9cd449426630a46b7ffeb7ddef16cd3cff9ba,7537.862927,
14,2101400009,14,True,9133.754771,652.4110550714286,46,359,328,1,34688.77385527457,1,2a9456a754027a24c63f01e951592d566eafc21289db88542bcc15cababcd09a,7646.471225,
14,2101400010,14,True,10387.771659,741.9836899285714,49,303,274,42,42013.8582786906,8,836c3b205d3f83de1343fa950d466fa65b97f0bb4b777b060e8023b1508917c0,10387.771659,
14,2101400011,14,True,9995.229788,713.9449848571429,46,480,450,3,35331.14894435761,7,70e97ab556d12ad64aff64dd22d0150afd8c4bdd254b9b32c48e24d9b27bd193,9995.229788,
14,2101400012,14,True,9464.928232,676.0663022857143,46,383,353,5,35559.641161805324,12,71ab8d4db09d4c6b87c67b5bee3adaa6e1cefdb7ca5682b6975f92cfb3f0ca93,8953.397528,
14,2101400013,14,True,10745.454287,767.5324490714286,50,428,397,23,40347.2714580975,6,5cbbf35fe65bf3f7544ad46b9683d45538fcf6eda23bac3d543fd645e2b1175c,10204.574312,
14,2101400014,14,True,8194.425984,585.3161417142857,46,224,193,1,34042.1299193186,1,01e6c58ad8f7da5d8bc934c719b53f36a83d52694d2c059ab78567eef2fc9f45,1952.745962,
14,2101400015,14,True,12575.221708,898.2301219999999,49,540,507,181,43776.108543967784,13,520d73a7380c083490f1e86e81f68228fbdca21857121738688dd46b0f1dd2f6,12575.221708,
14,2101400016,14,True,10633.869601,759.5621143571428,49,386,354,2,41369.34799924865,6,01c7bde63584479fda301c9baaabd8d96fa0d84b94a5bd966d4d65861fafa341,10633.869601,
14,2101400017,14,True,8736.47249,624.0337492857143,46,361,331,0,32652.36244523636,2,a128258d740e3cc3a4f316a21a23ce12b9a3b30fc149bdc152bdf7fe266c189a,5672.629718,
14,2101400018,14,True,10549.262772,753.5187694285714,52,292,257,195,40886.31365206426,5,43a9318971b2c9314cb8d534badee69f3405832641a51cef9d57da1a10fa086f,10549.262772,
14,2101400019,14,True,15465.98661,1104.7133292857143,55,510,472,407,55764.93335869511,12,ec1787e3316d124b7113f03a2a8a6fa1b99eff92574ce44e4b0eb1f01245bc4b,15465.98661,
14,2101400020,14,True,9412.779164,672.3413688571428,46,345,314,5,36443.895801045874,10,458ec8af8e4a4e52b23b01542222429c6e423ff2f08149f974104be9aedf3a45,6656.416777,
14,2101400021,14,True,9498.954438,678.4967455714286,46,400,369,1,35284.77218320981,3,4a59b7da3ad71cb8cef6bd6b929f3905e68c4198a2ddb704f7c64082634dae06,8340.497008,
14,2101400022,14,True,8950.194519,639.2996085000001,47,289,259,0,35880.972598535176,9,002b58790ffed791b8ecbe3a096e1d6fef2ba5f40c53397f8461851b5a87c7a1,8950.194519,
14,2101400023,14,True,10528.135982,752.009713,46,471,441,1,38295.67991513853,10,12fa177a89b9e46a0adfe72d7663c0702f0b1c7d6368979f1059e0a4f43aa5a5,10528.135982,
14,2101400024,14,True,12086.659637,863.3328312142858,49,445,413,56,46053.29812830031,11,0dfd96218b56e3c64cab4f35e7ca73310e1559aafb98058f0e38f069af441e05,12086.659637,
14,2101400025,14,True,13044.086387,931.7204562142857,52,469,436,238,47395.43222179854,13,c560c4ff839e9ad502f4f5b86470bc5ced7e30535194dd022111ab58fa540a0b,13044.086387,
14,2101400026,14,True,8712.246527,622.3033233571429,46,290,259,3,34621.232634876156,12,d55aca163a6cd1b119f5b570234ed18b32951ae6519526ac4d9d9756f30487f0,8712.246527,
14,2101400027,14,True,10905.402698,778.9573355714285,49,544,511,31,37557.01347024189,12,150136f89313bcfbdffed1dde83d8f872250e32e221a89a0f54938ffd47c4a2b,10905.402698,
14,2101400028,14,True,10339.922071,738.5658622142857,50,404,371,8,39274.61035205228,10,a668255dc9a52d2489dc5ab06363d27462d644990f841c62166f746c689c74db,10339.922071,
14,2101400029,14,True,10118.737429,722.7669592142857,46,394,365,6,38478.68712351519,5,e503cb7916c5d1814801274ebd9a15c9635a5f43bd5bebff32bb31ed78150b17,9877.735921,
14,2101400030,14,True,8088.36817,577.7405835714286,46,224,194,1,33506.84084080059,1,559ec5c9cad7157aefc404efbc397119ee8406fe201cc8e6794d5dab2c8a52ec,1619.731461,
14,2101400031,14,True,9835.096223,702.5068730714286,46,414,384,0,36555.48110605803,3,8fc504f4a43fbfc89e48342792af441e50ffd2622910e58f06ef4716fe2d0e23,9572.439484,
14,2101400032,14,True,10283.858057,734.5612897857143,46,356,325,0,40544.29028791138,7,d52aa251e1750cd54e225a693c9c2add94f622b6b161ff8491904b21a97c8f70,7451.557294,
14,2101400033,14,True,10022.171217,715.8693726428571,46,403,374,1,37800.856087299486,6,61d3c7a2f9d7ff208a1436f4933c0961101c3871741ede1971f2b2aecae5d436,10022.171217,
14,2101400034,14,True,9758.342581,697.0244700714286,50,337,305,11,38326.712904966036,6,a136012ee512236fc44653c6ffd8731752dc89afd2966f57ac44fa0597b22546,9758.342581,
14,2101400035,14,True,10074.103007,719.5787862142857,49,449,417,3,36665.515022961554,6,1c3bca5cc04a39e6cfc0c772a4f20fecca4750edb684a02686f17b6dccc6ee9e,10074.103007,
14,2101400036,14,True,10925.353556,780.3823968571429,46,405,375,4,42216.7677775702,12,3e0d7f3178ef9d0d8febd64c6028213b04aff3ee2d7c8f4c8ca0aebf7120e444,10569.940773,
14,2101400037,14,True,11689.278289,834.9484492142857,49,399,368,134,44271.391404227565,8,3128bbfcef62221a927a2d1220956dba17cd13c407f0f9dd3d18ddb25f29769e,11689.278289,
14,2101400038,14,True,8513.836615,608.1311867857142,46,254,224,0,34749.18307359753,11,8f4d474ca88c684db9356d785ee773c07313147031c670f0751841e450a47025,3323.600151,
14,2101400039,14,True,9567.301381,683.3786700714285,46,404,373,0,35521.506903320405,3,557639b7a6c54f775a2acd8216e0272695df94a59159a837928f275720ac2630,7442.109832,
14,2101400040,14,True,9328.000534,666.2857524285715,46,320,289,1,36830.002652998104,6,e90b0a6847d37c061c4987cad8f37749f067b1d8e78859f83bca80832430ee02,8682.56902,
14,2101400041,14,True,9646.459091,689.0327922142858,46,376,346,7,36647.29545255359,7,37e6ae33f37a4a884ff62f2e4c71e986f453c1ce89d5db6996cbf32cfb252b1f,8479.940308,
14,2101400042,14,True,8855.762218,632.5544441428572,46,317,286,0,34573.81108237867,9,93c11ec2025a704e9aa9cf5c69da00fb8ad0e910b0ac5bf05494f2f9977ed75d,7875.332962,
14,2101400043,14,True,10443.276082,745.9482915714286,50,450,417,8,38411.38042510116,9,46227e1d813adb3ffde4c7d61c9f499782abd993d0b888a03a7ab3d699e755da,10443.276082,
14,2101400044,14,True,9718.488063,694.1777187857143,46,347,320,3,37922.44030476409,13,74fb4575ec9291ebfede776e0ce1837378f448a984dd6f3b3633c472eb55a6a5,8253.448364,
14,2101400045,14,True,10295.62481,735.4017721428571,46,359,329,2,40478.124057898494,5,842f077f7c65657099fab7b340ec9997ca70b792ed5586d6debeb3ca334e4ece,9052.857554,
14,2101400046,14,True,8416.054865,601.1467760714286,46,262,232,0,34020.27432669852,5,4dd694276ee25812bccfe7e5bba38c2956e320ac6a34e878c94b9ab668763025,5483.475476,
14,2101400047,14,True,9997.999748,714.1428391428572,46,466,435,2,35784.99873394779,8,aff9e38e926411a02dd61a4b25425424b0393754077bf6608d2e1b23d77f4698,9997.999748,
14,2101400048,14,True,9120.010778,651.4293412857143,46,338,307,2,35235.053902928084,11,9a7ca11767cea3e49522daeea4baf66a2cfbe17ac366d53f5261f18dad3817b1,7816.597378,
14,2101400049,14,True,9884.07801,706.0055721428571,46,401,372,1,37170.39003623186,6,d0d2b21e42819389f20a88ae5ae0034a4b5fcd308959047e530abb24d8cfa3cf,9248.28929,
14,2101400050,14,True,8086.277827,577.5912733571429,46,223,192,1,33531.389132384305,5,f1b2a44486b15f09d16d90984ac62921a1d9d60650ca4f526be32e41d07a6e87,1723.438469,
14,2101400051,14,True,9201.639147,657.2599390714286,46,371,341,0,34678.19572981611,1,6264beb2f07b067f4c095279ca9562810bb65cac0411d11b029e6400c2e46c25,6893.335043,
14,2101400052,14,True,14783.627013,1055.9733580714285,63,488,449,352,53843.13520869783,10,d581ea6b9af664c12bfb0a845b955a9057e1aee3ebdfd678816178ba021c9c2f,14783.627013,
14,2101400053,14,True,8924.619577,637.4728269285714,46,356,327,1,33723.097875816005,5,7103fea6fc1caf35aef726ae2504b4c003134276bcaeae59b3e9e7b4d5c8fa7d,7779.047394,
14,2101400054,14,True,8486.177604,606.1555431428571,46,242,212,3,34925.88801720521,6,f65a9d0f374287d0185831334bae66606497b836ee02121f98bff18a918ded6d,2907.779386,
14,2101400055,14,True,12073.660866,862.4043475714286,55,504,467,104,43523.30436916893,11,3e8951b4e2f67fa7c9baf70d65d09f4923379466e28b98bbd90176525b548ec2,12073.660866,
14,2101400056,14,True,9595.84466,685.4174757142857,46,326,295,1,37989.2232941222,11,1bcaaa2900c35319d7dab8bdf4ec36da2e16a279a037c558c9ee6065983f2693,7057.202726,
14,2101400057,14,True,9588.986785,684.9276275,46,396,365,1,35854.93391666833,1,8e631a307c6668cd180559f7f68f7d5f6a8716d23256692705b534c9dc710c94,6465.874758,
14,2101400058,14,True,8914.834703,636.7739073571429,46,307,276,2,35139.17351494422,6,b5c0cef4ffb6cb3f6907ed7fc3e5279b47d3f18b6bb1b7916140a7c25888058c,8914.834703,
14,2101400059,14,True,10280.15551,734.2968221428572,46,459,428,2,37405.777549522565,13,cdb9ceb1190bdbb05c488675141b7b60ec8b78eed09ecac2c15155103886791a,10280.15551,
14,2101400060,14,True,11050.438285,789.3170203571428,49,344,313,88,43417.19156219498,5,d61952a54533312800b4bbd71db34523e8ac40fb173280721265823f4e453f5e,11050.438285,
14,2101400061,14,True,9688.978886,692.0699204285714,46,386,355,1,36654.89443329683,4,bb01df8a6e3b914d16b243f3d219961fa763000ef59dcd7abbf9b8d0e3275950,8626.144357,
14,2101400062,14,True,8519.293439,608.5209599285714,46,231,201,4,35406.46719150049,4,7fe47050a653fb288b14dd120c4c9312fc9df0a683cf40d18ca7483e719f73a2,2351.134151,
14,2101400063,14,True,14249.172014,1017.798001,55,536,499,248,51280.8602868096,12,1274c97d7496f9b56fd70d1ef7c14f4c8db2b14e4a15fe79ad193a355011a79e,14249.172014,
14,2101400064,14,True,10109.944493,722.1388923571429,49,414,381,54,37134.722513235516,5,17a4db5dd9cd0277f80ab3b1b4b460b89d0d9840bb4d936e0d1a71e107badbde,10109.944493,
14,2101400065,14,True,9720.794867,694.3424905,46,383,352,6,36828.97432128334,9,dd592b75a8a1f2356360f18ccd9b56977f877231fd9a11a5e5b2399cab460f9a,9720.794867,
14,2101400066,14,True,8524.232637,608.8737597857142,46,261,231,3,34546.16317916639,12,2fc2c51218b93ff8b47a8d3115cdd457adf15f7068a334ee3e2516b2dff26d69,2634.922645,
14,2101400067,14,True,14418.434728,1029.888194857143,52,518,484,319,51587.173345918294,11,4912302013ab266c1d0dad58c9c9817fa96bc892081bdcdfa019e5d9f118c951,14418.434728,
14,2101400068,14,True,9479.255118,677.0896512857142,46,322,292,0,37536.275598918335,2,b01aeed060541ef8deacc57e434733df94a3507453744e9a549090cb9cb6478b,9479.255118,
14,2101400069,14,True,10631.745382,759.4103844285713,46,463,434,5,38988.72691460488,9,cd12820a65413ac20337b83248aae8e0474979374a520f4b446e63d441943746,10631.745382,
14,2101400070,14,True,10594.961589,756.7829706428572,52,303,268,182,40979.80808424079,7,f1d5cf5d77e76adb81095f58cdfd8ee9fc743bda44de884b29d3cb266299dacf,10594.961589,
14,2101400071,14,True,9052.415716,646.6011225714285,46,368,339,0,34017.07857826346,1,69d79b35f529538148f0581d90b201722cc5ca72eb469f28960b9ff0921ca877,6974.012788,
14,2101400072,14,True,10021.845986,715.8461418571429,46,402,372,0,37849.22993270248,12,14161abe7e00ade5f7dd8e074c904a81e42ab34d5dd89a6903674804eb786ad4,10021.845986,
14,2101400073,14,True,13848.725232,989.1946594285715,54,530,495,265,49193.62577451807,8,95dcfd1d75acafa02f9acd74208dcd7c2668a954e282ffebbca892df911745d4,13848.725232,
14,2101400074,14,True,8257.075296,589.7910925714286,46,228,198,1,34230.37647062275,4,d109bf76a11367644fac9a5c89da6ded7a9c108d66854efe1b5777010c8066bc,7847.189442,
14,2101400075,14,True,10326.193462,737.5852472857142,49,467,435,27,37025.96732015521,4,607d936d11e10441c0a39d89221577ea078dd805a27411da2caa2dbb0a42e166,10326.193462,
14,2101400076,14,True,11496.732589,821.1951849285714,49,344,313,99,45483.663088105546,7,0adfd26cecfe9a388ac641aebb4b15515a9192c907ec785710e2146e3f015ccd,11496.732589,
14,2101400077,14,True,8886.495237,634.7496597857142,46,365,334,0,33287.47617894818,2,1e620e947d8bc99bbcd55b9e0caabc120cd153980ff96a170a2795afb85d7344,5742.640293,
14,2101400078,14,True,8248.105752,589.1504108571428,46,256,225,1,33350.5287632863,8,76fc25450318bd0271c60ed09548898d145f6fde78b52d11fd3b107d59bf34eb,2574.073568,
14,2101400079,14,True,13882.578658,991.6127612857143,52,510,475,241,50322.89369092079,9,fb566ef535a1b801f1ca56eab19bf80d0b20786221478aa3335306e03733b6b2,13882.578658,
14,2101400080,14,True,9516.785116,679.7703654285714,46,341,312,4,37088.9255801242,13,c478b655d4453c888a7cd8bb6f2a6d70d23da23f75eb8730528a0f7c41f5bb66,6939.547251,
14,2101400081,14,True,10487.441057,749.1029326428571,46,440,409,5,38967.205289766025,11,323feae9161967c641809a509ee27094e062f9cd70fa31fce520f0e9ed88567b,10487.441057,
14,2101400082,14,True,11446.398919,817.5999227857143,55,383,346,133,43581.994491194586,10,0e4bc372f391bca27bc9e33279a39e607f940b164abcf75fcee8e891963b27d4,11446.398919,
14,2101400083,14,True,9782.413205,698.743800357143,46,441,410,1,35472.066018178506,4,83324d70a31f8efd9303792dd00286386f9211aa4e2d4b3a95d6c332f848eefb,9782.413205,
14,2101400084,14,True,9132.860629,652.3471877857144,46,288,257,0,36829.30314531677,1,57cfbf6ac426b69f20cb2662fa164a519abcd9eefec0615a6b58df2cdae299e1,7454.17977,
14,2101400085,14,True,9140.121705,652.8658360714286,46,360,330,2,34670.60851383168,2,3a9dc36f311ba333f6739c1548d7f2ebb8265e873150bc77038ca93f4a534d02,5478.578414,
14,2101400086,14,True,8106.855582,579.061113,46,241,211,1,33089.277916132865,7,1014982e76b6341d41f3433a2b181a819809e3d9a3fbb339059ca50509d9c119,2743.749469,
14,2101400087,14,True,9971.36474,712.2403385714287,46,454,423,1,36026.82369589259,5,4ad9d76da85abdcf1df022269a531497047ef77bcaa72d89124a398cb713e289,9971.36474,
14,2101400088,14,True,9995.437079,713.9597913571428,46,342,311,2,39492.18539530996,5,f0425a194255d0a52a9f2786c597c5b4350241cd9ad728b067bd2ae0d6557426,9348.991683,
14,2101400089,14,True,9058.094187,647.0067276428572,46,373,342,3,33860.47093766048,3,a75042375dfa251d7fcfe185acaf74507a5b0765ebfae2e10f37e9027046b3bb,6657.610342,
14,2101400090,14,True,8633.729558,616.6949684285715,46,286,257,2,34353.64778640913,13,1774cf2dc8ba621a12121c7d2cca8ac9f6907a14d83f7453bc9d5db4b8c19e3e,5893.285948,
14,2101400091,14,True,11279.165484,805.6546774285714,52,522,488,63,39610.82737177308,12,80b29917aba3032f563d10c37bc3437a7a3e5b3509865b3c333c0e9a9656dc3a,11279.165484,
14,2101400092,14,True,9357.35452,668.3824657142858,46,346,316,4,36146.77260021849,11,7dd5c6e84a5e4a7a7ba4c7c2a18ab566ac57035a0bfe5e6192fdbe42e7e5c0c9,8583.550779,
14,2101400093,14,True,11652.405177,832.3146555000001,49,447,416,143,42512.02580245209,10,ecbd62d603fa3f401505fd49504a83f53a7f09b27a4c9ca962bdd3e7ff82fabe,10577.86445,
14,2101400094,14,True,8567.344723,611.9531945,46,252,221,2,35051.723622759,3,3707efcff7acd291972d82c3900aa70a93342a169fd9f762ca99e72f5ad0abf1,2939.958317,
14,2101400095,14,True,9339.935265,667.1382332142857,46,393,362,2,34684.676321004954,3,1997f35251684c7326bdec18223282a18f1fda915b4e22d7d40b842985232fb6,8850.040756,
14,2101400096,14,True,10057.807703,718.4148359285715,46,357,328,3,39329.03852145469,7,bba421343abe2c33628187b9cdfaaaa91854db4af2f76ebb4c8db08f7241f036,9246.581568,
14,2101400097,14,True,12023.500007,858.8214290714286,53,455,420,66,45302.500051772055,12,48c75baa4b3b2524f51eaaa66721c0fc64c0256c617a57c2106928c9c066dbf6,12023.500007,
14,2101400098,14,True,7891.678743,563.6913387857143,46,223,193,1,32553.39370922527,6,fdc40b042a01c8fe96c32cac68169b0344cedd5d4f2eb9d03fd8a378031e0dc0,1600.434074,
14,2101400099,14,True,12326.607043,880.4719316428572,49,502,470,163,43938.034933183095,12,34b07c3fc6d862d18ebf4a275315503999641c1f1a3bd6ecb35165985bf1a92e,12326.607043,
14,2101400100,14,True,12662.547045,904.4676460714285,53,369,336,230,48607.73517535972,8,6311aca2e9ca8eae574ab9956c8abf83a493a2d4e7dec0f258a6a04dd32b30c6,12662.547045,
14,2101400101,14,True,10023.893516,715.992394,46,397,368,2,37974.46759443274,12,9c0dd683c88d25db3a3a0c748ad0faecf923f6dbec43ee88cbb9487ceda7340f,9553.855201,
14,2101400102,14,True,8888.689647,634.9064033571428,46,263,233,1,36338.4482319907,13,5fdd61bdb7fe486022c2a349ef4c3e54f1651dfdb1ae6d0ea56bddc9692b690d,7556.192831,
14,2101400103,14,True,12881.147643,920.0819745,52,445,411,255,47050.73854024506,10,2ec24e5f0596d055b7b818aabc077f9347226ae3431994a7d99703a2860ebb4a,12881.147643,
