problem,seed,N,C,completion,cleared_fraction,virtual_time_s,time_per_clear_s,elapsed_s,path_length_m,measures,switches,clear_failures,probe_macros,macro_steps,decision_max_s,decision_p95_s,error,total_s,last_clear_s,last_discovery_s,tail_s,tail_fraction,last_discovery_to_end_s,discovered_by_6000,cleared_by_6000,all_found_by_6000,all_cleared_by_6000,all_done_5000_6000,tail_measures,tail_no_signal,after_6000_measures,after_6000_no_signal,discovered_total,cleared_total,all_move_s,all_measure_s,all_switch_s,all_clear_s,tail_move_s,tail_measure_s,tail_switch_s,tail_clear_s,after_6000_s,after_6000_tail_s,cost_accounting_error,absent_channel_measures,after_6000_absent_channel_measures,after_6000_clear_successes,after_6000_clear_failures,after6000_discovery_count,variant,overrides,scheduling_overrides,route_overrides,scenario_sha256
4,1712000064,10,10,True,1.0,10736.301565,1073.6301564999999,0.20500079402700067,39336.50782966019,442,411,66,4,45,0.01336022512987256,0.0032046224921941746,,10736.301565,10736.301565,6671.273793,0.0,0.0,4065.0277719999995,9,7,False,False,False,0,0,147,144,10,10,7867.301565,2210.0,411.0,248.0,0,0,0,0,4736.301565,0.0,0.0,310,140,3,66,1,combined,9,1,8,67ad542c6b5d51ad7955b15d7eec40553cda3fe6ef47c86a989bb57169bd1123
4,1712000065,13,13,True,1.0,9262.335344,712.4873341538461,0.17105850810185075,34456.676699787444,389,358,1,2,45,0.008956569246947765,0.0039990877732634525,,9262.335344,7422.435423,1667.0,1839.8999209999993,0.19864319879023368,7595.335343999999,13,12,True,False,False,49,49,77,77,13,13,6891.335343999999,1945.0,358.0,68.0,1552.8999209999993,245.0,42.0,0.0,3262.335343999999,1839.8999209999993,0.0,217,77,1,0,0,baseline,0,0,0,d76096b1d727ae122e3061827ed1da1f5890210738e3789358305f70d5dfd122
4,1712000065,13,13,True,1.0,9920.40635,763.1081807692307,0.17866818560287356,36697.0317400847,423,392,3,4,45,0.009544981177896261,0.004060277715325354,,9920.40635,9920.40635,3504.189361,0.0,0.0,6416.216988999999,13,5,True,False,False,0,0,101,95,13,13,7339.406349999999,2115.0,392.0,74.0,0,0,0,0,3920.4063499999993,0.0,0.0,217,77,8,3,0,route,7,0,7,d76096b1d727ae122e3061827ed1da1f5890210738e3789358305f70d5dfd122
4,1712000065,13,13,True,1.0,9262.335344,712.4873341538461,0.17421070020645857,34456.676699787444,389,358,1,2,45,0.008957451209425926,0.004034251440316437,,9262.335344,7422.435423,1667.0,1839.8999209999993,0.19864319879023368,7595.335343999999,13,12,True,False,False,49,49,77,77,13,13,6891.335343999999,1945.0,358.0,68.0,1552.8999209999993,245.0,42.0,0.0,3262.335343999999,1839.8999209999993,0.0,217,77,1,0,0,schedule,0,0,0,d76096b1d727ae122e3061827ed1da1f5890210738e3789358305f70d5dfd122
4,1712000065,13,13,True,1.0,9103.934714,700.3026703076923,0.17899172892794013,32614.673558614166,423,392,3,4,45,0.009712468832731247,0.0041011783294379696,,9103.934714,7654.990235,3535.226791,1448.9444790000007,0.15915585123560022,5568.707923000001,13,6,True,False,False,42,42,101,95,13,13,6522.934714000001,2115.0,392.0,74.0,1202.9444790000007,210.0,36.0,0.0,3103.934714000001,1448.9444790000007,0.0,217,77,7,3,0,combined,8,1,7,d76096b1d727ae122e3061827ed1da1f5890210738e3789358305f70d5dfd122
4,1712000066,11,11,True,1.0,8907.052506,809.732046,0.14575562393292785,33070.26252644927,378,348,0,5,43,0.0057018231600522995,0.003068001475185156,,8907.052506,8907.052506,437.0,0.0,0.0,8470.052506,11,9,True,False,False,0,0,110,109,11,11,6614.052506,1890.0,348.0,55.0,0,0,0,0,2907.052506,0.0,0.0,279,99,2,0,0,baseline,0,0,0,b18b47dc15613d579cce732575e950347dc1d1d4b8f0fbf4bf12951d5d929227
4,1712000066,11,11,True,1.0,8748.503394,795.3184903636363,0.16816742764785886,31767.5169686886,394,364,2,6,43,0.007769920863211155,0.0047038875985890615,,8748.503394,4289.969165,437.0,4458.534228999999,0.5096339371666476,8311.503394,11,11,True,True,False,162,162,99,99,11,11,6353.503393999999,1970.0,364.0,61.0,3503.534228999999,810.0,145.0,0.0,2748.5033939999994,2748.5033939999994,0.0,279,99,0,0,0,route,7,0,7,b18b47dc15613d579cce732575e950347dc1d1d4b8f0fbf4bf12951d5d929227
4,1712000066,11,11,True,1.0,9042.439562,822.0399601818182,0.1459394278936088,33747.19780562138,378,348,0,5,43,0.005678026936948299,0.003137830086052417,,9042.439562,9042.439562,437.0,0.0,0.0,8605.439562,11,9,True,False,False,0,0,110,109,11,11,6749.439562,1890.0,348.0,55.0,0,0,0,0,3042.4395619999996,0.0,0.0,279,99,2,0,0,schedule,1,1,0,b18b47dc15613d579cce732575e950347dc1d1d4b8f0fbf4bf12951d5d929227
4,1712000066,11,11,True,1.0,8748.503394,795.3184903636363,0.16937624802812934,31767.5169686886,394,364,2,6,43,0.007709119934588671,0.004705205978825687,,8748.503394,4289.969165,437.0,4458.534228999999,0.5096339371666476,8311.503394,11,11,True,True,False,162,162,99,99,11,11,6353.503393999999,1970.0,364.0,61.0,3503.534228999999,810.0,145.0,0.0,2748.5033939999994,2748.5033939999994,0.0,279,99,0,0,0,combined,7,0,7,b18b47dc15613d579cce732575e950347dc1d1d4b8f0fbf4bf12951d5d929227
4,1712000067,16,16,True,1.0,10382.54707,648.909191875,0.45390184596180916,35677.73559041119,313,288,438,8,45,0.015318703837692738,0.01127627566456792,,10382.54707,10382.54707,5667.267699,0.0,0.0,4715.2793710000005,16,13,True,False,False,0,0,9,9,16,16,7135.5470700000005,1565.0,288.0,1394.0,0,0,0,0,4382.5470700000005,0.0,0.0,76,0,3,437,0,baseline,0,0,0,bbfeec2a0fa1c955cbec57c87dcfbed4831f947b7b69ab30476ecee2ff8fcf11
4,1712000067,16,16,True,1.0,10303.95755,643.997346875,0.32234941981732845,36679.78776994462,385,354,203,7,52,0.01467390637844801,0.0034125552279874673,,10303.95755,10303.95755,8310.570255,0.0,0.0,1993.3872949999986,14,9,False,False,False,0,0,95,89,16,16,7335.957549999999,1925.0,354.0,689.0,0,0,0,0,4303.957549999999,0.0,0.0,110,34,7,203,2,route,6,0,6,bbfeec2a0fa1c955cbec57c87dcfbed4831f947b7b69ab30476ecee2ff8fcf11
4,1712000067,16,16,True,1.0,10382.54707,648.909191875,0.5443644751794636,35677.73559041119,313,288,438,8,45,0.015405317768454552,0.011619552597403496,,10382.54707,10382.54707,5667.267699,0.0,0.0,4715.2793710000005,16,13,True,False,False,0,0,9,9,16,16,7135.5470700000005,1565.0,288.0,1394.0,0,0,0,0,4382.5470700000005,0.0,0.0,76,0,3,437,0,schedule,0,0,0,bbfeec2a0fa1c955cbec57c87dcfbed4831f947b7b69ab30476ecee2ff8fcf11
4,1712000067,16,16,True,1.0,10303.95755,643.997346875,0.3225628579966724,36679.78776994462,385,354,203,7,52,0.014124223962426186,0.00349778749514371,,10303.95755,10303.95755,8310.570255,0.0,0.0,1993.3872949999986,14,9,False,False,False,0,0,95,89,16,16,7335.957549999999,1925.0,354.0,689.0,0,0,0,0,4303.957549999999,0.0,0.0,110,34,7,203,2,combined,6,0,6,bbfeec2a0fa1c955cbec57c87dcfbed4831f947b7b69ab30476ecee2ff8fcf11
4,1712000068,11,11,True,1.0,9765.762533,887.7965939090908,0.19755001366138458,36788.81264982597,396,367,2,4,43,0.010488829109817743,0.00566415530629456,,9765.762533,7489.626652,3495.34122,2276.1358809999992,0.2330730317585124,6270.421312999999,11,9,True,False,False,63,63,118,114,11,11,7357.762532999999,1980.0,367.0,61.0,1904.1358809999992,315.0,57.0,0.0,3765.762532999999,2276.1358809999992,0.0,279,108,2,1,0,baseline,0,0,0,6b0961e8904cb8685b4b55e5df332a1ff16bd73233351dc3c0c1a9f575bf5c83
4,1712000068,11,11,True,1.0,9415.419873,855.9472611818182,0.19973311806097627,34577.09935474498,412,382,1,4,43,0.008845929056406021,0.007359288819134232,,9415.419873,9415.419873,6291.151886,0.0,0.0,3124.267987000001,10,6,False,False,False,0,0,126,120,11,11,6915.419873000001,2060.0,382.0,58.0,0,0,0,0,3415.4198730000007,0.0,0.0,279,105,5,0,1,route,9,0,9,6b0961e8904cb8685b4b55e5df332a1ff16bd73233351dc3c0c1a9f575bf5c83
4,1712000068,11,11,True,1.0,9220.48089,838.2255354545455,0.18543185712769628,34112.404448879795,395,365,1,4,43,0.0059751104563474655,0.004885645490139722,,9220.48089,8111.388782,2344.801637,1109.0921080000007,0.12028571190932762,6875.679253,11,9,True,False,False,45,45,114,109,11,11,6822.480890000001,1975.0,365.0,58.0,844.0921080000007,225.0,40.0,0.0,3220.4808900000007,1109.0921080000007,0.0,279,105,2,0,0,schedule,1,1,0,6b0961e8904cb8685b4b55e5df332a1ff16bd73233351dc3c0c1a9f575bf5c83
4,1712000068,11,11,True,1.0,9101.679946,827.4254496363636,0.17643974488601089,33383.39972213269,400,370,0,1,43,0.00806088000535965,0.004726912081241607,,9101.679946,7453.146328,4093.921268,1648.5336180000004,0.18112410321838407,5007.758678,11,8,True,False,False,63,63,111,107,11,11,6676.679946,2000.0,370.0,55.0,1277.5336180000004,315.0,56.0,0.0,3101.679946,1648.5336180000004,0.0,279,107,3,0,0,combined,9,2,7,6b0961e8904cb8685b4b55e5df332a1ff16bd73233351dc3c0c1a9f575bf5c83
4,1712000069,10,10,True,1.0,9442.47815,944.2478150000001,0.14623539568856359,33167.390746171775,465,434,0,1,42,0.006656118668615818,0.0032232457073405364,,9442.47815,7181.241558,1673.0,2261.236592000001,0.23947490860754608,7769.478150000001,10,6,True,False,False,80,80,130,126,10,10,6633.478150000001,2325.0,434.0,50.0,1789.236592000001,400.0,72.0,0.0,3442.478150000001,2261.236592000001,0.0,310,120,4,0,0,baseline,0,0,0,72b2dc4cde51457022efbf24ea184807673f9d2a08e3632600b3b5b7dc88900d
4,1712000069,10,10,True,1.0,9557.666027,955.7666026999999,0.16056036576628685,33518.33013585037,471,440,3,3,42,0.004250690806657076,0.0036097823875024908,,9557.666027,7707.035206,6720.582424,1850.6308209999997,0.19362790201834282,2837.083602999999,8,6,False,False,False,70,70,149,143,10,10,6703.666026999999,2355.0,440.0,59.0,1437.6308209999997,350.0,63.0,0.0,3557.6660269999993,1850.6308209999997,0.0,310,130,4,2,2,route,10,0,10,72b2dc4cde51457022efbf24ea184807673f9d2a08e3632600b3b5b7dc88900d
4,1712000069,10,10,True,1.0,9442.47815,944.2478150000001,0.1471941228955984,33167.390746171775,465,434,0,1,42,0.004753808956593275,0.003298777295276521,,9442.47815,7181.241558,1673.0,2261.236592000001,0.23947490860754608,7769.478150000001,10,6,True,False,False,80,80,130,126,10,10,6633.478150000001,2325.0,434.0,50.0,1789.236592000001,400.0,72.0,0.0,3442.478150000001,2261.236592000001,0.0,310,120,4,0,0,schedule,0,0,0,72b2dc4cde51457022efbf24ea184807673f9d2a08e3632600b3b5b7dc88900d
4,1712000069,10,10,True,1.0,9625.242688,962.5242688000001,0.15906386589631438,33856.21344182709,471,440,3,3,42,0.00416874885559082,0.0036084517370909433,,9625.242688,7774.611867,6788.159085,1850.6308210000007,0.19226848412946745,2837.083603,8,5,False,False,False,70,70,149,143,10,10,6771.242688,2355.0,440.0,59.0,1437.6308210000007,350.0,63.0,0.0,3625.2426880000003,1850.6308210000007,0.0,310,130,5,2,2,combined,11,1,10,72b2dc4cde51457022efbf24ea184807673f9d2a08e3632600b3b5b7dc88900d
4,1712000070,16,16,True,1.0,2496.702262,156.043891375,0.08719135029241443,9583.511308436557,82,78,4,5,24,0.004983281716704369,0.003034249716438352,,2496.702262,2496.702262,2065.541965,0.0,0.0,431.1602969999999,16,16,True,True,False,0,0,0,0,16,16,1916.7022619999998,410.0,78.0,92.0,0,0,0,0,0.0,0.0,0.0,23,0,0,0,0,baseline,0,0,0,d8e7395a35dad070e1ed60a3d88baec460908ad81eace103af683256492dcedc
4,1712000070,16,16,True,1.0,4115.646006,257.227875375,0.11630443902686238,13548.23002930407,223,211,0,6,29,0.004383259918540716,0.0041603329591453075,,4115.646006,4115.646006,3245.0,0.0,0.0,870.6460059999999,16,16,True,True,False,0,0,0,0,16,16,2709.646006,1115.0,211.0,80.0,0,0,0,0,0.0,0.0,0.0,44,0,0,0,0,route,6,0,6,d8e7395a35dad070e1ed60a3d88baec460908ad81eace103af683256492dcedc
4,1712000070,16,16,True,1.0,2496.702262,156.043891375,0.08708351710811257,9583.511308436557,82,78,4,5,24,0.005045662168413401,0.00302056090440601,,2496.702262,2496.702262,2065.541965,0.0,0.0,431.1602969999999,16,16,True,True,False,0,0,0,0,16,16,1916.7022619999998,410.0,78.0,92.0,0,0,0,0,0.0,0.0,0.0,23,0,0,0,0,schedule,0,0,0,d8e7395a35dad070e1ed60a3d88baec460908ad81eace103af683256492dcedc
4,1712000070,16,16,True,1.0,4198.513361,262.4070850625,0.1168839568272233,13962.566801005489,223,211,0,6,29,0.004377584904432297,0.00424475623294711,,4198.513361,4198.513361,3245.0,0.0,0.0,953.5133610000003,16,16,True,True,False,0,0,0,0,16,16,2792.5133610000003,1115.0,211.0,80.0,0,0,0,0,0.0,0.0,0.0,44,0,0,0,0,combined,9,3,6,d8e7395a35dad070e1ed60a3d88baec460908ad81eace103af683256492dcedc
4,1712000071,14,14,True,1.0,9905.195024,707.5139302857143,0.17715176474303007,35515.97513800363,459,428,3,11,46,0.005399155896157026,0.00379888410679996,,9905.195024,9122.883656,8407.938419,782.3113680000006,0.07897990560554162,1497.2566050000005,10,7,False,False,False,18,18,120,105,14,14,7103.195024000001,2295.0,428.0,79.0,677.3113680000006,90.0,15.0,0.0,3905.1950240000006,782.3113680000006,0.0,186,72,7,1,4,baseline,0,0,0,3bec69058336bb8e2b5fda3a3e00ae9a5c63e9bcd1480f24e1eee344d6befc1a
4,1712000071,14,14,True,1.0,9867.600995,704.8286425,0.1768999327905476,36773.00497695664,409,380,6,8,46,0.004612957127392292,0.003166605718433857,,9867.600995,9395.478881,8718.404863,472.1221140000016,0.04784568348874564,1149.196132000001,11,7,False,False,False,12,12,108,96,14,14,7354.600995000001,2045.0,380.0,88.0,402.1221140000016,60.0,10.0,0.0,3867.6009950000007,472.1221140000016,0.0,186,72,7,3,3,route,6,0,6,3bec69058336bb8e2b5fda3a3e00ae9a5c63e9bcd1480f24e1eee344d6befc1a
4,1712000071,14,14,True,1.0,9895.886012,706.8490008571429,0.17926177801564336,35469.43008388503,459,428,3,11,46,0.005592267028987408,0.0038312977412715554,,9895.886012,9113.574644,8398.629407,782.3113680000006,0.07905420161988023,1497.2566050000005,10,7,False,False,False,18,18,120,105,14,14,7093.886012000001,2295.0,428.0,79.0,677.3113680000006,90.0,15.0,0.0,3895.886012000001,782.3113680000006,0.0,186,72,7,1,4,schedule,1,1,0,3bec69058336bb8e2b5fda3a3e00ae9a5c63e9bcd1480f24e1eee344d6befc1a
4,1712000071,14,14,True,1.0,9944.049606,710.2892575714286,0.17891239328309894,37185.248038452504,409,380,4,9,46,0.00464196503162384,0.003686045529320836,,9944.049606,9471.927492,8794.853474,472.1221139999998,0.047477851851737814,1149.196132000001,10,8,False,False,False,12,12,120,106,14,14,7437.0496060000005,2045.0,380.0,82.0,402.1221139999998,60.0,10.0,0.0,3944.0496060000005,472.1221139999998,0.0,186,78,6,1,4,combined,8,1,7,3bec69058336bb8e2b5fda3a3e00ae9a5c63e9bcd1480f24e1eee344d6befc1a
4,1712000072,16,16,True,1.0,7088.241561,443.0150975625,0.16392088495194912,27141.207814834805,264,248,4,13,36,0.009806688874959946,0.006010312703438103,,7088.241561,7088.241561,4282.613934,0.0,0.0,2805.627627,16,13,True,False,False,0,0,3,3,16,16,5428.241561,1320.0,248.0,92.0,0,0,0,0,1088.2415609999998,0.0,0.0,54,0,3,2,0,baseline,0,0,0,b8c9cb6ec8e3122d80753e17c72dded2f4d305e639bdbbdf20bd13caa6f8b151
4,1712000072,16,16,True,1.0,7600.962455,475.0601534375,0.16793097415938973,28904.812275714747,292,274,2,10,38,0.0069255768321454525,0.003968684212304649,,7600.962455,7600.962455,6043.692364,0.0,0.0,1557.2700909999994,15,11,False,False,False,0,0,14,8,16,16,5780.962455,1460.0,274.0,86.0,0,0,0,0,1600.9624549999999,0.0,0.0,65,1,5,2,1,route,8,0,8,b8c9cb6ec8e3122d80753e17c72dded2f4d305e639bdbbdf20bd13caa6f8b151
4,1712000072,16,16,True,1.0,7088.241561,443.0150975625,0.16733052115887403,27141.207814834805,264,248,4,13,36,0.009972692932933569,0.006193108623847365,,7088.241561,7088.241561,4282.613934,0.0,0.0,2805.627627,16,13,True,False,False,0,0,3,3,16,16,5428.241561,1320.0,248.0,92.0,0,0,0,0,1088.2415609999998,0.0,0.0,54,0,3,2,0,schedule,0,0,0,b8c9cb6ec8e3122d80753e17c72dded2f4d305e639bdbbdf20bd13caa6f8b151
4,1712000072,16,16,True,1.0,7570.11263,473.132039375,0.16708485689014196,28750.563149478043,292,274,2,10,38,0.00670875608921051,0.004210812645033,,7570.11263,7570.11263,6012.842539,0.0,0.0,1557.2700909999994,15,11,False,False,False,0,0,13,7,16,16,5750.11263,1460.0,274.0,86.0,0,0,0,0,1570.1126299999996,0.0,0.0,65,1,5,2,1,combined,9,1,8,b8c9cb6ec8e3122d80753e17c72dded2f4d305e639bdbbdf20bd13caa6f8b151
4,1712000073,13,13,True,1.0,9466.674992,728.2057686153846,0.14062385307624936,34903.3749591445,408,378,1,2,46,0.0033816639333963394,0.002146783168427646,,9466.674992,9466.674992,5312.863389,0.0,0.0,4153.811603,13,9,True,False,False,0,0,91,89,13,13,6980.674992,2040.0,378.0,68.0,0,0,0,0,3466.674992,0.0,0.0,217,77,4,0,0,baseline,0,0,0,f8580fb84b9f46fb64436cb90cb8a75b7e2f4f7be4d816a5812df5971b763608
4,1712000073,13,13,True,1.0,10203.345201,784.8727077692308,0.18637227127328515,36206.72599766907,487,456,2,4,45,0.005611803848296404,0.0037579288706183402,,10203.345201,10203.345201,7109.175682,0.0,0.0,3094.169519,12,3,False,False,False,0,0,121,113,13,13,7241.345201,2435.0,456.0,71.0,0,0,0,0,4203.345201,0.0,0.0,217,78,10,2,1,route,4,0,4,f8580fb84b9f46fb64436cb90cb8a75b7e2f4f7be4d816a5812df5971b763608
4,1712000073,13,13,True,1.0,9313.247835,716.4036796153846,0.15402078395709395,34136.239176980365,408,378,1,2,46,0.0037034000270068645,0.0021969459485262632,,9313.247835,9313.247835,5312.863389,0.0,0.0,4000.384446,13,9,True,False,False,0,0,91,89,13,13,6827.247835,2040.0,378.0,68.0,0,0,0,0,3313.247835,0.0,0.0,217,77,4,0,0,schedule,1,1,0,f8580fb84b9f46fb64436cb90cb8a75b7e2f4f7be4d816a5812df5971b763608
4,1712000073,13,13,True,1.0,9529.195099,733.0150076153847,0.16976945800706744,32835.97548950947,487,456,2,4,45,0.004673590883612633,0.0032950642518699146,,9529.195099,8952.888291,7325.062138,576.3068080000012,0.060478015405569685,2204.1329610000003,12,4,False,False,False,21,21,136,127,13,13,6567.1950990000005,2435.0,456.0,71.0,453.3068080000012,105.0,18.0,0.0,3529.1950990000005,576.3068080000012,0.0,217,84,9,2,1,combined,5,1,4,f8580fb84b9f46fb64436cb90cb8a75b7e2f4f7be4d816a5812df5971b763608
4,1712000074,16,16,True,1.0,2823.140628,176.44628925,0.12783013004809618,10460.703148053242,107,101,5,9,24,0.009756985120475292,0.008228579140268264,,2823.140628,2823.140628,1595.0,0.0,0.0,1228.140628,16,16,True,True,False,0,0,0,0,16,16,2092.140628,535.0,101.0,95.0,0,0,0,0,0.0,0.0,0.0,23,0,0,0,0,baseline,0,0,0,600e663406ce652f05512b357a3387db471d99f5e207e617a15570e6e346d2b3
4,1712000074,16,16,True,1.0,3634.708604,227.16928775,0.18035531416535378,12343.543029367764,177,168,11,7,27,0.013833309058099985,0.011244704853743313,,3634.708604,3634.708604,2333.0,0.0,0.0,1301.708604,16,16,True,True,False,0,0,0,0,16,16,2468.708604,885.0,168.0,113.0,0,0,0,0,0.0,0.0,0.0,31,0,0,0,0,route,5,0,5,600e663406ce652f05512b357a3387db471d99f5e207e617a15570e6e346d2b3
4,1712000074,16,16,True,1.0,2847.32372,177.9577325,0.1316860718652606,10551.618612083268,107,101,7,9,24,0.010443798266351223,0.008291192771866915,,2847.32372,2847.32372,1612.300577,0.0,0.0,1235.023143,16,16,True,True,False,0,0,0,0,16,16,2110.32372,535.0,101.0,101.0,0,0,0,0,0.0,0.0,0.0,23,0,0,0,0,schedule,2,2,0,600e663406ce652f05512b357a3387db471d99f5e207e617a15570e6e346d2b3
4,1712000074,16,16,True,1.0,3702.586563,231.4116601875,0.1862977659329772,12682.93282432701,177,168,11,7,27,0.013633797876536846,0.011520104203373193,,3702.586563,3702.586563,2333.0,0.0,0.0,1369.5865629999998,16,16,True,True,False,0,0,0,0,16,16,2536.586563,885.0,168.0,113.0,0,0,0,0,0.0,0.0,0.0,31,0,0,0,0,combined,6,1,5,600e663406ce652f05512b357a3387db471d99f5e207e617a15570e6e346d2b3
4,1712000075,14,14,True,1.0,9554.836589,682.4883277857143,0.1908691469579935,35874.182933775905,390,360,0,2,46,0.006155922077596188,0.0047305714106187224,,9554.836589,8710.337214,3517.565275,844.4993750000012,0.0883844916795574,6037.2713140000005,14,11,True,False,False,24,24,73,73,14,14,7174.8365890000005,1950.0,360.0,70.0,704.4993750000012,120.0,20.0,0.0,3554.8365890000005,844.4993750000012,0.0,186,66,3,0,0,baseline,0,0,0,acab9ebdeb30b474aa238d8a2994e8e10632bea4f6c8437fc7c5029cf3b8daec
4,1712000075,14,14,True,1.0,9871.641976,705.117284,0.18933403305709362,36878.20987900133,409,378,1,3,46,0.0071769338101148605,0.003591371118091047,,9871.641976,9387.069418,7088.173147,484.57255800000166,0.04908733108211355,2783.4688290000004,13,8,False,False,False,12,12,85,80,14,14,7375.641976000001,2045.0,378.0,73.0,414.57255800000166,60.0,10.0,0.0,3871.641976000001,484.57255800000166,0.0,186,70,6,0,1,route,11,0,11,acab9ebdeb30b474aa238d8a2994e8e10632bea4f6c8437fc7c5029cf3b8daec
4,1712000075,14,14,True,1.0,9554.836589,682.4883277857143,0.19564847089350224,35874.182933775905,390,360,0,2,46,0.006268313154578209,0.004871962359175086,,9554.836589,8710.337214,3517.565275,844.4993750000012,0.0883844916795574,6037.2713140000005,14,11,True,False,False,24,24,73,73,14,14,7174.8365890000005,1950.0,360.0,70.0,704.4993750000012,120.0,20.0,0.0,3554.8365890000005,844.4993750000012,0.0,186,66,3,0,0,schedule,0,0,0,acab9ebdeb30b474aa238d8a2994e8e10632bea4f6c8437fc7c5029cf3b8daec
4,1712000075,14,14,True,1.0,9771.094205,697.9353003571429,0.19045916479080915,36375.47102735251,409,378,1,3,46,0.005995453801006079,0.003520518308505416,,9771.094205,9286.521647,7110.696759,484.57255799999984,0.04959245585331043,2660.397445999999,13,8,False,False,False,12,12,85,80,14,14,7275.094204999999,2045.0,378.0,73.0,414.57255799999984,60.0,10.0,0.0,3771.0942049999994,484.57255799999984,0.0,186,70,6,0,1,combined,12,1,11,acab9ebdeb30b474aa238d8a2994e8e10632bea4f6c8437fc7c5029cf3b8daec
4,1712000076,16,16,True,1.0,16094.907159,1005.9316974375,0.6916637709364295,57869.53582910367,431,393,631,10,63,0.01901103090494871,0.014747631968930364,,16094.907159,16094.907159,8361.515688,0.0,0.0,7733.391471000001,15,5,False,False,False,0,0,118,114,16,16,11573.907159,2155.0,393.0,1973.0,0,0,0,0,10094.907159,0.0,0.0,100,28,11,631,1,baseline,0,0,0,61160b7a85fb420a754c4290472964bff88779082d5715739840db6b585e588e
4,1712000076,16,16,True,1.0,14466.313435,904.1445896875,0.6418935488909483,51941.56725844,423,386,499,11,61,0.018512435257434845,0.014408085960894823,,14466.313435,14466.313435,7923.260754,0.0,0.0,6543.052681,10,5,False,False,False,0,0,104,94,16,16,10388.313435,2115.0,386.0,1577.0,0,0,0,0,8466.313435,0.0,0.0,99,27,11,499,6,route,7,0,7,61160b7a85fb420a754c4290472964bff88779082d5715739840db6b585e588e
4,1712000076,16,16,True,1.0,16494.924236,1030.93276475,0.6124812150374055,61209.621245805014,454,412,497,10,67,0.08924622740596533,0.002686072373762727,,16494.924236,16494.924236,6082.756488,0.0,0.0,10412.167748,15,5,False,False,False,0,0,135,132,16,16,12241.924235999999,2270.0,412.0,1571.0,0,0,0,0,10494.924235999999,0.0,0.0,72,0,11,497,1,schedule,2,2,0,61160b7a85fb420a754c4290472964bff88779082d5715739840db6b585e588e
4,1712000076,16,16,True,1.0,15855.196006,990.949750375,0.8100470909848809,55295.98008759537,425,386,735,12,63,0.020402756985276937,0.01648971349932253,,15855.196006,15855.196006,8082.832852,0.0,0.0,7772.363154000001,10,5,False,False,False,0,0,106,97,16,16,11059.196006,2125.0,386.0,2285.0,0,0,0,0,9855.196006,0.0,0.0,99,27,11,735,6,combined,9,2,7,61160b7a85fb420a754c4290472964bff88779082d5715739840db6b585e588e
4,1712000077,16,16,True,1.0,5583.111953,348.9444970625,0.1594477673061192,19705.559767490948,261,245,4,6,35,0.007858632132411003,0.005706363357603544,,5583.111953,5583.111953,5209.559264,0.0,0.0,373.5526889999992,16,16,True,True,True,0,0,0,0,16,16,3941.1119529999996,1305.0,245.0,92.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,baseline,0,0,0,d77d72d0e234040ca9acfcdde5c4d539127c39e8e38d0ae443fb137138fc8f65
4,1712000077,16,16,True,1.0,7432.371903,464.5232439375,0.2070513991639018,28291.85942774608,260,241,51,11,38,0.01452681515365839,0.006665538810193538,,7432.371903,7432.371903,3819.552947,0.0,0.0,3612.818956,16,9,True,False,False,0,0,2,0,16,16,5658.371903,1300.0,241.0,233.0,0,0,0,0,1432.3719030000002,0.0,0.0,52,0,7,40,0,route,5,0,5,d77d72d0e234040ca9acfcdde5c4d539127c39e8e38d0ae443fb137138fc8f65
4,1712000077,16,16,True,1.0,5583.111953,348.9444970625,0.15971457166597247,19705.559767490948,261,245,4,6,35,0.007793030235916376,0.005869106948375697,,5583.111953,5583.111953,5209.559264,0.0,0.0,373.5526889999992,16,16,True,True,True,0,0,0,0,16,16,3941.1119529999996,1305.0,245.0,92.0,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,schedule,0,0,0,d77d72d0e234040ca9acfcdde5c4d539127c39e8e38d0ae443fb137138fc8f65
4,1712000077,16,16,True,1.0,8100.025583,506.2515989375,0.1879108687862754,30195.127896023576,327,307,13,9,42,0.006966609042137861,0.005195290152914821,,8100.025583,8100.025583,7567.888169,0.0,0.0,532.1374139999998,14,10,False,False,False,0,0,39,32,16,16,6039.025583,1635.0,307.0,119.0,0,0,0,0,2100.0255829999996,0.0,0.0,93,21,6,11,2,combined,7,1,6,d77d72d0e234040ca9acfcdde5c4d539127c39e8e38d0ae443fb137138fc8f65
4,1712000078,11,11,True,1.0,8553.321764,777.5747058181819,0.13357131090015173,33166.60882847764,315,284,2,4,43,0.005681131035089493,0.002461696695536374,,8553.321764,1958.329558,683.0,6594.992206000001,0.771044558823638,7870.321764,11,11,True,True,False,234,234,96,96,11,11,6633.321764,1575.0,284.0,61.0,5216.992206000001,1170.0,208.0,0.0,2553.3217640000003,2553.3217640000003,0.0,279,96,0,0,0,baseline,0,0,0,3e5d78dbcc44c0cfc0d511ef2ed558e1ad92af4bd8fa6c89e1347aa369f6b2f2
