source_path,suggested_target,handling,source_sha256,bytes,note
paper/tables/q4_parent_planning_ablation.csv,handoff/tables/final-20260913/q4_parent_planning_ablation.csv,生成交付副本,da7d72f8b2feb7e9a49a6860b06c2188ca63a0783a05e7618051a92317e157d6,793,数值复核；只在新副本更新来源路径，原版由来源提交保留
paper/tables/training_data_accounting.csv,handoff/tables/final-20260913/training_data_accounting.csv,生成交付副本,0a2415fd723133ef7075996a01b824c5d15f217c98c6e6653ef047d0c6aa2086,597,数值复核；只在新副本更新来源路径，原版由来源提交保留
paper/tables/validation_curves.csv,handoff/tables/final-20260913/validation_curves.csv,生成交付副本,6c304c5d57f3e7b4a79294d76a3f12ca54341c00a967f9e3d65a255da4895271,19132,数值复核；只在新副本更新来源路径，原版由来源提交保留
paper/论文写作指导说明书.md,handoff/shared/最终方案与实验说明.md,整合说明或索引,ca3277ad789e5aa704efdc9c5cc479d11dada9a35063712bf595dac0e57661ff,20297,按实际模型身份及新目录更新；保留 main 的 LIT-Q2-01
problem/B题.pdf,problem/B题.pdf,复用 main 原题,81c992a9bee5376308c4768b58719b177f17d6ee1f9861577a851924c5a838ca,514825,
problem/附件/附件1.docx,problem/附件/附件1.docx,复用 main 原题,20a27603ea81efa8f11658b3fa5b859a69aa3ff88fb3664d2abb80d740b47553,33675,
problem/附件/附件2.docx,problem/附件/附件2.docx,复用 main 原题,c882513d5b7e0ec50f3068570ea55fdc1b5c4a5fa2d6e9e54e79b33cf0858cb2,57179,
pyproject.toml,pyproject.toml,保留 main 并整合,7a5277cd3eaa003b003788067319b68d29f09f509122ac575cb4ccb16bfcab1c,525,不覆盖 main 布局、规则和已有依赖；原版本保留于来源 Git 提交
reports/Q34_LEGACY_DEADLINE_20260913.md,results/final-20260913/reports/Q34_LEGACY_DEADLINE_20260913.md,原样归档,e735f84f20be612bfd35e6491211ceb80572f5cf489e5968399f12ef98044ac4,2230,
reports/Q4_BASELINE_8GPU_1H_20260913.md,results/final-20260913/reports/Q4_BASELINE_8GPU_1H_20260913.md,原样归档,f3e2edabde0308f6c7e6edfc4f74886ae8369fa76e01363053f0f251eac9bc60,1935,
reports/问题1_结果报告.MD,results/validation/import-c457828/reports/问题1_结果报告.MD,复用 main 原报告,0991886a62eacc08f56e11e51efe3e6394e92dafd103296731c78fd2be3fdee0,5267,
reports/问题2_结果报告.MD,results/validation/import-c457828/reports/问题2_结果报告.MD,复用 main 原报告,4e0a71d8176efae69e3e7dbce05f092c788f193833e23e18343525c15bdcf0f0,2370,
requirements-paper.txt,records/acceptance/experiment_result-8ef9ef8/source-environment/requirements-paper.txt,原样归档,1bcb235723ed6535b658fb17983658405211b7a00067ad0bdd45fb9136745509,182,服务器冻结依赖原件；不强制改变本机环境
rules/build_manifest.json,results/validation/import-b192804/rules/build_manifest.json,复用 main,4a65aafc2a92eea01cdd342e3fb5775a176444761035df8f5de39d50f093ff48,4428,
rules/source_manifest.json,results/validation/import-b192804/rules/source_manifest.json,复用 main,cf7afa50a5ce1abdbfc3dca5a335b0c2aff9df4ebbae9d79cfb7581be66ce493,639,
runs/q34_deadline_test3000_20260913/manifest.json,results/final-20260913/q34_deadline_test3000_20260913/manifest.json,原样归档,67bc8168f79225766fe8aacb72d55e53b349a72fbf0126cbe0e85f5f6b6557c1,116371,
runs/q34_deadline_test3000_20260913/paired_by_N.json,results/final-20260913/q34_deadline_test3000_20260913/paired_by_N.json,原样归档,b231c65df16ad7d37cb4520077f58d1031a609712b8009a7137ddf9d786e4be9,1714,
runs/q34_deadline_test3000_20260913/per_source_distribution.pdf,results/final-20260913/q34_deadline_test3000_20260913/per_source_distribution.pdf,原样归档,11a7673b4003a952ae57102fb449c5cdee67b530db0327dc8dcb8840db3060ef,19110,
runs/q34_deadline_test3000_20260913/per_source_distribution.png,results/final-20260913/q34_deadline_test3000_20260913/per_source_distribution.png,原样归档,9d1cc488094027f2f88635a0191a2b96718323d113c829fe4b105b745a8522a6,101667,
runs/q34_deadline_test3000_20260913/q3_baseline_samples.json,results/final-20260913/q34_deadline_test3000_20260913/q3_baseline_samples.json,原样归档,2d7043401654270917c772802eb85d43de1b9b92713a7c3e5e609c25ad83fd8c,2794002,
runs/q34_deadline_test3000_20260913/q3_baseline_strata.json,results/final-20260913/q34_deadline_test3000_20260913/q3_baseline_strata.json,原样归档,b0cfa379987f0f4438cbee2a42171848639c5207099b7c3190806f2a7e9cf3a3,10715,
runs/q34_deadline_test3000_20260913/q3_candidate_samples.json,results/final-20260913/q34_deadline_test3000_20260913/q3_candidate_samples.json,原样归档,3e69273808252978fbe0fa432cb6579d0a73830647f13f3e9c2af79efefba8e2,2793927,
runs/q34_deadline_test3000_20260913/q3_candidate_strata.json,results/final-20260913/q34_deadline_test3000_20260913/q3_candidate_strata.json,原样归档,1c49e544c3d295e52b21519833fbd2b34383e967cdcd5cb189390a2b2bb94beb,10668,
runs/q34_deadline_test3000_20260913/q4_baseline_samples.json,results/final-20260913/q34_deadline_test3000_20260913/q4_baseline_samples.json,原样归档,0dfb448dd6a5ec6e2a7659f8383b2586bea1ea70f373f67f6daf92269c46c96e,2794627,
runs/q34_deadline_test3000_20260913/q4_baseline_strata.json,results/final-20260913/q34_deadline_test3000_20260913/q4_baseline_strata.json,原样归档,c058e67f062113616f309c0fe40881af5c36d544e5e6f53d8d1ba949552c9aa9,10695,
runs/q34_deadline_test3000_20260913/q4_best_samples.json,results/final-20260913/q34_deadline_test3000_20260913/q4_best_samples.json,原样归档,3029838822251c7ad69f92583024e9580242fed07eb8b368bfa7ed24c3e0a9bf,2794102,
runs/q34_deadline_test3000_20260913/q4_best_strata.json,results/final-20260913/q34_deadline_test3000_20260913/q4_best_strata.json,原样归档,5376a5f2f47993e4fcd16c42d2efb57dcfa708d853848c0de253cc61ef2547d5,10701,
runs/q34_deadline_test3000_20260913/report.md,results/final-20260913/q34_deadline_test3000_20260913/report.md,原样归档,1ef5ea6f14a1c871334af8e6220009ba1fa8b47fcfae0a48af97f18ca5263e11,2677,
runs/q34_deadline_test3000_20260913/runtime_verification.json,results/final-20260913/q34_deadline_test3000_20260913/runtime_verification.json,原样归档,a82bdf553d7ee0c129abac08cfcba5b0fef7b766bb33768110313fd80ba5dc60,411,
runs/q34_deadline_test3000_20260913/samples.csv,results/final-20260913/q34_deadline_test3000_20260913/samples.csv,原样归档,b06c315e9a8de0327cdea21261a044439f5b24b9cf33becb5d0a74aa477a4a00,801251,
runs/q34_deadline_test3000_20260913/samples.jsonl,results/final-20260913/q34_deadline_test3000_20260913/samples.jsonl,原样归档,eeec2f905578b08be829d539d874d4937340508cb865f8b06ae1475e655997de,10231650,
runs/q34_deadline_test3000_20260913/status.json,results/final-20260913/q34_deadline_test3000_20260913/status.json,原样归档,f7dedcc8bdd6f12ee0b1d0ff0238cd8198218c261183c895417b5df395d08066,99,
runs/q34_deadline_test3000_20260913/summary.json,results/final-20260913/q34_deadline_test3000_20260913/summary.json,原样归档,cf94eb0f2bced57141a7a8cbd801863c07337559aa0ef90476af12748ff7388b,4140,
runs/q34_deadline_test3000_20260913/verification.json,results/final-20260913/q34_deadline_test3000_20260913/verification.json,原样归档,f331a0107c3978f5312f511b5228523fa62f61966e70374e2ac6b395ec5e1052,188,
runs/q3_final_best_counts_20260912/evaluation/N10_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N10_distribution.pdf,原样归档,b52fdd0b9083b0ce7383dc47d8c2747ce576a097ba3be20ce97bda1a1fdcf4a2,19885,
runs/q3_final_best_counts_20260912/evaluation/N10_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N10_distribution.png,原样归档,b14a75b7c9b26b77bad55b833e62d6b7b537dcdbee35d2e96eff583141764239,56989,
runs/q3_final_best_counts_20260912/evaluation/N10_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N10_samples.json,原样归档,29c1345db5e5ff20761b9981d010ca9da2dac295cc7a0f059702bc03e1167ae5,834158,
runs/q3_final_best_counts_20260912/evaluation/N11_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N11_distribution.pdf,原样归档,630554568186c368e73c1c8d69e466e0160ef6ab6644d5c95b7e3bdb6ae64900,19901,
runs/q3_final_best_counts_20260912/evaluation/N11_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N11_distribution.png,原样归档,5cb6f29ac75442be0ad60faf96548dc9e8add2d6c2d3f2d95e2dbb0bea8aa702,57138,
runs/q3_final_best_counts_20260912/evaluation/N11_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N11_samples.json,原样归档,533b3aaab85ca67ddceb0a94186166e92a6cde79ea0199ecbb457ad60a79ecb9,838753,
runs/q3_final_best_counts_20260912/evaluation/N12_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N12_distribution.pdf,原样归档,6da1280becf4a3474887ed01bdd44f930d72a6f455200d5bf1415ad54ab4b679,19636,
runs/q3_final_best_counts_20260912/evaluation/N12_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N12_distribution.png,原样归档,2e5ae071f7e6a073ef57a82c11ea702e0a59058ceb19220f251ef04e33cc710e,57549,
runs/q3_final_best_counts_20260912/evaluation/N12_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N12_samples.json,原样归档,aa60d31eeeaca99f1f7ba4f4bd952681da13e69010f7b3a5873242ca158c20ba,837811,
runs/q3_final_best_counts_20260912/evaluation/N13_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N13_distribution.pdf,原样归档,9f8fac5f4477042e669e5aa95860ff2d72fedf718aef3ee10f3b2d4902e2eca6,20057,
runs/q3_final_best_counts_20260912/evaluation/N13_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N13_distribution.png,原样归档,9f94c8ad7a9778c60fba87188e3c89a2c66761012b230418e2c4720f1798c278,57325,
runs/q3_final_best_counts_20260912/evaluation/N13_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N13_samples.json,原样归档,eece3c9b5fb1aca68c580d615327b1ec95ea638c9106e83190d7a85763c01178,839077,
runs/q3_final_best_counts_20260912/evaluation/N14_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N14_distribution.pdf,原样归档,dd279286202233be86779204ab7c02c5e5ce7452d9112718bdbe1dfb9655e5f4,19620,
runs/q3_final_best_counts_20260912/evaluation/N14_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N14_distribution.png,原样归档,9f4984a494e1267c8ffa846f05a3aba423200b8538448dd82beccb6f837234a8,56940,
runs/q3_final_best_counts_20260912/evaluation/N14_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N14_samples.json,原样归档,27a7d423a0b8225fd85a0d7e1dfa5dbf7323811331c823cea2b615f752b1b962,838895,
runs/q3_final_best_counts_20260912/evaluation/N15_16_distribution.pdf,results/final-20260913/q3_final_best_counts_20260912/evaluation/N15_16_distribution.pdf,原样归档,2037e767f9bb2e97315a72484c6ea3f6ec28cab466b7074a033c764ef2006c3e,21281,
runs/q3_final_best_counts_20260912/evaluation/N15_16_distribution.png,results/final-20260913/q3_final_best_counts_20260912/evaluation/N15_16_distribution.png,原样归档,d05b3772e474c9d23025e8e9f9dd3267b8839cf7caa5b448e09997325e65c548,100126,
runs/q3_final_best_counts_20260912/evaluation/N15_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N15_samples.json,原样归档,ed36b5864b9f5d9b81b93ae0246143456075f44667ecab97501e286bfa8dbd41,838157,
runs/q3_final_best_counts_20260912/evaluation/N16_samples.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/N16_samples.json,原样归档,01e7da6c21c288cc37546347f9dae0c80f2fc34d56c256b0a8c90ad21d7ecc14,834618,
runs/q3_final_best_counts_20260912/evaluation/averages.csv,results/final-20260913/q3_final_best_counts_20260912/evaluation/averages.csv,原样归档,3cf94127a05127cd8d9a18f88de9874d1ff3d7a175e2da38cf3481d68d1241f0,515,
runs/q3_final_best_counts_20260912/evaluation/manifest.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/manifest.json,原样归档,14a4b2fe94d773bea2996add2de07a4b2880f5b93c22237cb21e5314a3a6f3db,124201,
runs/q3_final_best_counts_20260912/evaluation/report.md,results/final-20260913/q3_final_best_counts_20260912/evaluation/report.md,原样归档,541645b9863ef1f52da2dfe2f9b0f3033dc7b6850e8233ea9f4608c47007ac68,1481,
runs/q3_final_best_counts_20260912/evaluation/samples.csv,results/final-20260913/q3_final_best_counts_20260912/evaluation/samples.csv,原样归档,feeb7b47d37328c2f0db11dd4a44f84696420257be11a1e80c549c80ef3971b0,511218,
runs/q3_final_best_counts_20260912/evaluation/samples.jsonl,results/final-20260913/q3_final_best_counts_20260912/evaluation/samples.jsonl,原样归档,bb2111fee7deca0e9d93cc4c83d91ea8ef7027136584f322e5bc0c4d635e09a6,5175455,
runs/q3_final_best_counts_20260912/evaluation/status.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/status.json,原样归档,9c576cd07968c9c67e36fc7f6dfcda8c2ad57a91683f0b030e2ec1a1e3d08ee6,97,
runs/q3_final_best_counts_20260912/evaluation/summary.json,results/final-20260913/q3_final_best_counts_20260912/evaluation/summary.json,原样归档,44dda2c67742b669c073ca32f249bd6e55edebbcda43a11d6b521f5c6472cc32,5094,
runs/q3_final_best_counts_20260912/preflight.md,results/final-20260913/q3_final_best_counts_20260912/preflight.md,原样归档,354c2c11126c84e8a7c75921d5a210a172bb68ac369bcee55aa4c28c2cc8797a,1512,
runs/q3_final_best_counts_20260912/source/bsim/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/__init__.py,原样归档,967ff09517cb806a6b6c579c99105850862a9bf0884d1db1167e2fd81bab83c0,100,
runs/q3_final_best_counts_20260912/source/bsim/__main__.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/__main__.py,原样归档,708e2679407b0b6a825ad1a2debb95d25f19403cdf713d5c5db3eff04f997aa9,6809,
runs/q3_final_best_counts_20260912/source/bsim/client.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/client.py,原样归档,acb69eda926bddfc3ccfcb840899406abd5bb8257154d31f96d4c689db7cb558,4131,
runs/q3_final_best_counts_20260912/source/bsim/clocks.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/clocks.py,原样归档,d1760109982198d84774b81b5f2120b80fac004ea68458720279ba1dc1a17c17,583,
runs/q3_final_best_counts_20260912/source/bsim/env.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/env.py,原样归档,291e1f3d23386b672f317d98ad94ac09b676369f0a3204357f821b56c55ba7d5,1046,
runs/q3_final_best_counts_20260912/source/bsim/evaluation.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/evaluation.py,原样归档,fc51c3bd83b01fb96d946007b3dbd24f11b6704bc638244fceeadec1ce27fb5c,5457,
runs/q3_final_best_counts_20260912/source/bsim/fast.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/fast.py,原样归档,024fbe85c2f80cffd53ed9c07a52c323657785a0f2b24f21f2dd1eced4550f88,1650,
runs/q3_final_best_counts_20260912/source/bsim/http_server.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/http_server.py,原样归档,b5ae05ff747941780fc4d8a60d227356ee6d2489d80f7ee731e41af7cf352c10,4652,
runs/q3_final_best_counts_20260912/source/bsim/noise.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/noise.py,原样归档,0b149c9b1b0470e6c3d37d3b73f42757076cad8440bf91cbcf9c0b112d0fcb88,3056,
runs/q3_final_best_counts_20260912/source/bsim/profiles.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/profiles.py,原样归档,d00bfb79e124d1b4dced21f2b595eb5375d6287b6fbf6895443582be3cf49bff,457,
runs/q3_final_best_counts_20260912/source/bsim/protocol.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/protocol.py,原样归档,10651bf3464554f1386fe4b7d95619cae8b5e890ced89cc807d2998d696c3c21,3267,
runs/q3_final_best_counts_20260912/source/bsim/reference.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/reference.py,原样归档,eca0ad350a6a22a9ccdd655ae1ed284cc98cec107fd1125aad5a488a8818b86f,3297,
runs/q3_final_best_counts_20260912/source/bsim/research.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/research.py,原样归档,070cb72e35466b9807f573a29dfaed32204fb5a457db006ac9a3f82b9c99b60a,2752,
runs/q3_final_best_counts_20260912/source/bsim/scenarios.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/scenarios.py,原样归档,42fe0fd36bfac2f914fc20400a5bb7b37a3e2345a922dc1df6566234180a4d5a,2978,
runs/q3_final_best_counts_20260912/source/bsim/session.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/session.py,原样归档,c5a160a87da0e0c28b0b81cb88ddac55ae14496fe74210160996dccb4a54d547,6410,
runs/q3_final_best_counts_20260912/source/bsim/strategy.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/strategy.py,原样归档,22340e37c64253379f297848f17cf41cbe9c551e30fe8dd1d93b52dd8706e071,636,
runs/q3_final_best_counts_20260912/source/bsim/validation.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/validation.py,原样归档,e2054e298a38bf2e0bc6047740a932ef7336946a982b991adc3712bc4316c718,3700,
runs/q3_final_best_counts_20260912/source/bsim/web/app.js,results/final-20260913/q3_final_best_counts_20260912/source/bsim/web/app.js,原样归档,9a2c299e9ea2cd72e750ef9e57142df31a2b0bbdff85dee8a899f5aa93ee2b3a,14032,
runs/q3_final_best_counts_20260912/source/bsim/web/index.html,results/final-20260913/q3_final_best_counts_20260912/source/bsim/web/index.html,原样归档,8f6bb8fcc040cb4806094be9476b77eea7bac7c3d4e820dfe551130163282502,7626,
runs/q3_final_best_counts_20260912/source/bsim/web/style.css,results/final-20260913/q3_final_best_counts_20260912/source/bsim/web/style.css,原样归档,8fcdb8f9d1af4c0a13639b1c884640451d234d2e39e5dd7650546af370fa99e8,12693,
runs/q3_final_best_counts_20260912/source/bsim/web_dashboard.py,results/final-20260913/q3_final_best_counts_20260912/source/bsim/web_dashboard.py,原样归档,98079b40ab10cc323934fc0255ecfa6cb35f1f9994bf4c39d7e2b8c889b0c357,12005,
runs/q3_final_best_counts_20260912/source/solution/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/__init__.py,原样归档,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,
runs/q3_final_best_counts_20260912/source/solution/cli.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/cli.py,原样归档,ae5f77f48754022f7b0113c556cb25b7245a135b5765c1a46d145e8b42ef6c46,780,
runs/q3_final_best_counts_20260912/source/solution/control/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/control/__init__.py,原样归档,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,
runs/q3_final_best_counts_20260912/source/solution/control/controller.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/control/controller.py,原样归档,5c9d14ed73713818d5fde77d99cf15b1d4af40f00547b6e11512428636126c95,11026,
runs/q3_final_best_counts_20260912/source/solution/coverage/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/coverage/__init__.py,原样归档,01f802a854c8dc3589ee6d65ea10db50dc49f29ab0a4e4190622dd0360c46c42,28,
runs/q3_final_best_counts_20260912/source/solution/coverage/certificates.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/coverage/certificates.py,原样归档,547051708528139de87c1b336c5b1d835f334561d17f5e74078c0ce12a76d3e1,3627,
runs/q3_final_best_counts_20260912/source/solution/evaluation/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/evaluation/__init__.py,原样归档,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,
runs/q3_final_best_counts_20260912/source/solution/evaluation/artifacts.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/evaluation/artifacts.py,原样归档,0974634f63534fe647a2529df83be7c3a7bfac0401889ffc88759109ed33cc26,1924,
runs/q3_final_best_counts_20260912/source/solution/geometry/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/geometry/__init__.py,原样归档,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,
runs/q3_final_best_counts_20260912/source/solution/geometry/core.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/geometry/core.py,原样归档,ba77a502eb2ada24151ad2057ffc2b6606ccab8c92641173211e227bc7286caf,12574,
runs/q3_final_best_counts_20260912/source/solution/planning/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/planning/__init__.py,原样归档,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,
runs/q3_final_best_counts_20260912/source/solution/planning/q2.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/planning/q2.py,原样归档,800f21b916b73df6094f7b5157faf8111c283c512d84b23d67c6e57370596325,7975,
runs/q3_final_best_counts_20260912/source/solution/rl/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/__init__.py,原样归档,4df2da4c47012dcbd440058597558f4c825acce706345f2d170920d431c16876,97,
runs/q3_final_best_counts_20260912/source/solution/rl/distributed.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/distributed.py,原样归档,b98fae2f1941e21a939ea07cded2a6cbf8be99ea31af94e7658ac998acbf569c,4291,
runs/q3_final_best_counts_20260912/source/solution/rl/environment.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/environment.py,原样归档,c50152b35f37f6c6f974713fccf0ccef6f954903e5dcb595381c32056bbf811e,5607,
runs/q3_final_best_counts_20260912/source/solution/rl/features.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/features.py,原样归档,73238fa29d76cdb0fe9a1d89f4e0eeb23140e167b008f90895146deb19820013,2470,
runs/q3_final_best_counts_20260912/source/solution/rl/joint_updates.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/joint_updates.py,原样归档,9dc23a824e671460c88bd2e1dc80b9ef8e7e4d4367a5d666836e55ab80a61365,6715,
runs/q3_final_best_counts_20260912/source/solution/rl/model.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/model.py,原样归档,015a5b3c4c7995f8d6e365ed4ad9aa114b8927395a2911005f7ce94068e74312,1830,
runs/q3_final_best_counts_20260912/source/solution/rl/training.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/rl/training.py,原样归档,44351f2d43b51e1a79101ac49530a4c1c0318d5482613317c86e92213647d920,16104,
runs/q3_final_best_counts_20260912/source/solution/search/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/__init__.py,原样归档,b98f017ac999b5df85ce3ad52aa59d2f8ce1313b2d82d39b1a3fa2f15943059a,74,
runs/q3_final_best_counts_20260912/source/solution/search/belief.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/belief.py,原样归档,55769f26a6f55847d217d86987b60547e6f4bd225db4f1c380ecd7c00847cfa1,9071,
runs/q3_final_best_counts_20260912/source/solution/search/collection.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/collection.py,原样归档,78f732414bf99d1415287dcd18305f747e6f5a08624ca0ec144d479c777a7287,5314,
runs/q3_final_best_counts_20260912/source/solution/search/gpu/__init__.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/gpu/__init__.py,原样归档,76d343e4e154ecc4b3d5c1ffbfb3e6c352b8108de9fdfa12424d3e1f0df96182,80,
runs/q3_final_best_counts_20260912/source/solution/search/gpu/kernel.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/gpu/kernel.py,原样归档,90e95aed6c5b5ce26b12bc2d3e85a0d0201879c24c6d13bed348476deb845ec1,9330,
runs/q3_final_best_counts_20260912/source/solution/search/gpu/rollout.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/gpu/rollout.py,原样归档,8335e6a48d8b682fbff7ac70c8b1e860d8c23a6b75a83e8e48d6468e714ddaad,9015,
runs/q3_final_best_counts_20260912/source/solution/search/teacher.py,results/final-20260913/q3_final_best_counts_20260912/source/solution/search/teacher.py,原样归档,5c054bc3a9774c01f7d77c65ede73178d02c4d6f347cee3f32c9f3d095f2dc01,7720,
runs/q3_gpu8_extended_20260912/final_evaluation/per_source_distribution.pdf,results/final-20260913/q3_gpu8_extended_20260912/final_evaluation/per_source_distribution.pdf,原样归档,9911428f842d5694d897c510d989a9fadc7cfbb98a72e56986dfe9413c91ab3d,17005,
runs/q3_gpu8_extended_20260912/final_evaluation/per_source_distribution.png,results/final-20260913/q3_gpu8_extended_20260912/final_evaluation/per_source_distribution.png,原样归档,34cf7ce056b3b318cf16f4584c626bc0e20c367ff6d685622a76bda72f66294c,58241,
runs/q3_gpu8_extended_20260912/final_evaluation/report.md,results/final-20260913/q3_gpu8_extended_20260912/final_evaluation/report.md,原样归档,74d64edb0bbddaaabf86407727e1aa1eab6c73c0d9af68556943051fcaf1188f,1086,
runs/q3_gpu8_extended_20260912/final_evaluation/samples.csv,results/final-20260913/q3_gpu8_extended_20260912/final_evaluation/samples.csv,原样归档,a16efe7428f9683aac67c2af118659a6dc92a1db90c39e68fa394844f7703ee3,377259,
runs/q3_gpu8_extended_20260912/final_evaluation/summary.json,results/final-20260913/q3_gpu8_extended_20260912/final_evaluation/summary.json,原样归档,3b9ce0c570f855d6dd8e58029ab6b7b4b7b79a700bd93d0577e2491a4604a562,923,
runs/q3_gpu8_extended_20260912/ppo/best.pt,results/final-20260913/q3_gpu8_extended_20260912/ppo/best.pt,原样归档,8cc3a1621334640e6010d8d8fc2cc91a7d47a879573bd54b55fa45a990a56e71,4400249,
runs/q3_layout_extremes_20260913_v2/N10/best_fixture.json,results/final-20260913/q3_layout_extremes_20260913_v2/N10/best_fixture.json,原样归档,b16e2c038e990d215199c7c39d31b444b82d2b799aeb492235ae23a22683c458,2256,
runs/q3_layout_extremes_20260913_v2/N10/best_trace.json,results/final-20260913/q3_layout_extremes_20260913_v2/N10/best_trace.json,原样归档,4473d78c5af78b00c4b79768e7d5afdb02c6445e8daf2a1f868a3fbf79e1183e,31805,
runs/q3_layout_extremes_20260913_v2/N10/worst_fixture.json,results/final-20260913/q3_layout_extremes_20260913_v2/N10/worst_fixture.json,原样归档,28411d3b938ceff88ddca8927d78bed9f33ccaa009dd7ae4f027debec698a572,2258,
runs/q3_layout_extremes_20260913_v2/N10/worst_trace.json,results/final-20260913/q3_layout_extremes_20260913_v2/N10/worst_trace.json,原样归档,36d7980c86970be3d869dbd42026822c71af00c2f76ca91dc3feafdf15b2a95c,56016,
runs/q3_layout_extremes_20260913_v2/N11/best_fixture.json,results/final-20260913/q3_layout_extremes_20260913_v2/N11/best_fixture.json,原样归档,a40306329201539f8490802c74bf46dedab3ffd84824765dec199c18e76d3714,2431,
runs/q3_layout_extremes_20260913_v2/N11/best_trace.json,results/final-20260913/q3_layout_extremes_20260913_v2/N11/best_trace.json,原样归档,eb5ba624eb13f316458f9af854b4672d2a44bb4dc6ff19637233d253f773f319,30017,
runs/q3_layout_extremes_20260913_v2/N11/worst_fixture.json,results/final-20260913/q3_layout_extremes_20260913_v2/N11/worst_fixture.json,原样归档,eeb75f036e9a093c86f9405ae060f1fb51752fce1ebe54b0e1f0de97b4ddad0a,2436,
runs/q3_layout_extremes_20260913_v2/N11/worst_trace.json,results/final-20260913/q3_layout_extremes_20260913_v2/N11/worst_trace.json,原样归档,cc4f3f3232be65f13a48ec811ebc6fb5df5878a20c43562da82e64f7ae98fb61,54131,
